unique_key,time,from_id,from_name,area_num,area_name,entity_num,entity_name,prog_num,prog_name,concept_num,concept_name,amount
561,2012,SVQTOWN,Ayuntamiento de Sevilla,2,Hacienda y Administración Pública,20200,Dirección General de Recursos Humanos,93400,GESTION DE LA DEUDA Y LA TESORERIA,12000,SUELDOS DEL GRUPO A-1,53234.4
878,2012,SVQTOWN,Ayuntamiento de Sevilla,3,Empleo. Economía. Fiestas mayores y Turismo,30106,Empleo. Proyectos de Formación Solicitados,24130,TALLER DE EMPLEO TORREBLANCA,14328,RETRIBU.PERSONAL,52906.38
781,2012,SVQTOWN,Ayuntamiento de Sevilla,3,Empleo. Economía. Fiestas mayores y Turismo,30103,Servicio de Desarrollo Local,24100,FOMENTO DE EMPLEO. ADMINISTRACION GENERAL,22706,ESTUDIOS Y TRABAJOS TECNICOS,52564.74
615,2012,SVQTOWN,Ayuntamiento de Sevilla,2,Hacienda y Administración Pública,20301,Servicio de Patrimonio,92010,PATRIMONIO,2120950,RECONOCIMIENTO DE CRÉDITO CUOTA COMUNIDADES,52013.38
501,2012,SVQTOWN,Ayuntamiento de Sevilla,2,Hacienda y Administración Pública,20200,Dirección General de Recursos Humanos,92300,ADMINISTRAC. GRAL.INFORMACIÓN BÁSICA Y ESTADÍSTICA,13032,COMPLEMENTO ESPECÍFICO,51966.26
750,2012,SVQTOWN,Ayuntamiento de Sevilla,3,Empleo. Economía. Fiestas mayores y Turismo,30101,Servicio de Promoción y Formación Empresarial,43305,PROYECTO ALPES,16000,SEGURIDAD SOCIAL,51958.91
258,2012,SVQTOWN,Ayuntamiento de Sevilla,2,Hacienda y Administración Pública,20200,Dirección General de Recursos Humanos,23000,ADMINSTRACIÓN GRAL. DE SERVICIOS SOCIALES.,13015,PRODUCTIVIDAD,51659.76
1203,2012,SVQTOWN,Ayuntamiento de Sevilla,7,Participación Ciudadana y Coordinación de Distritos,70211,Distrito Casco Antiguo,32155,ENSEÑANZA - PTOS. PARTICIPATIVOS,63200,REFORMAS. ADAPTACIÓN Y MEJORAS EN COLEGIOS PÚBLICOS,51221.67
731,2012,SVQTOWN,Ayuntamiento de Sevilla,3,Empleo. Economía. Fiestas mayores y Turismo,30101,Servicio de Promoción y Formación Empresarial,43302,PROMOCIÓN COMERCIAL E INDUSTRIAL,48900,OTRAS TRANSFERENCIAS,50937.05
966,2012,SVQTOWN,Ayuntamiento de Sevilla,4,Seguridad y Movilidad,40201,Policía Local,13202,POLICIA LOCAL. SERV.GENERALES,2279950,RECONOCIMIENTO DE CRÉDITOS OTROS TRABAJOS REALIZADOS POR OTRAS E,50897.9
175,2012,SVQTOWN,Ayuntamiento de Sevilla,2,Hacienda y Administración Pública,20200,Dirección General de Recursos Humanos,17000,ADMINISTRACIÓN GENERAL DEL MEDIO AMBIENTE,10100,RETRIBUCIONES BÁSICAS,50629.18
1068,2012,SVQTOWN,Ayuntamiento de Sevilla,6,Familia. Asuntos Sociales y Zonas de Especial Actuación,60103,Subvenciones Asuntos Sociales,23102,FUNCIONAMIENTO Y EQUIPAMIENTO   RED BÁSICA  SERV.SOCIALES,2269960,GASTOS DIVERSOS,50494.68
389,2012,SVQTOWN,Ayuntamiento de Sevilla,2,Hacienda y Administración Pública,20200,Dirección General de Recursos Humanos,34000,ADMINISTRAC. GENERAL FOMENTO DEL DEPORTE,12006,TRIENIOS,50134.44
60,2012,SVQTOWN,Ayuntamiento de Sevilla,1,Urbanismo y Medio Ambiente,10103,Servicio de Protección Ambiental,17201,PROTECCIÓN Y MEJORA DEL MEDIO AMBIENTE,48921,SUB. NOM. FUNDACIÓN NATURALIA,50000
600,2012,SVQTOWN,Ayuntamiento de Sevilla,2,Hacienda y Administración Pública,20201,Servicio de Recursos Humanos,92096,SUSTITUCIONES,12110,TRABAJOS SUPERIOR CATEGORIA P.FUNCIONAR,50000
869,2012,SVQTOWN,Ayuntamiento de Sevilla,3,Empleo. Economía. Fiestas mayores y Turismo,30106,Empleo. Proyectos de Formación Solicitados,24120,ESCUELA TALLER ALCOSA C.F.,16000,SEGURIDAD SOCIAL. PERSONAL,50000
871,2012,SVQTOWN,Ayuntamiento de Sevilla,3,Empleo. Economía. Fiestas mayores y Turismo,30106,Empleo. Proyectos de Formación Solicitados,24121,ESCUELA TALLER EN BARRIO SUR,16000,SEGURIDAD SOCIAL,50000
877,2012,SVQTOWN,Ayuntamiento de Sevilla,3,Empleo. Economía. Fiestas mayores y Turismo,30106,Empleo. Proyectos de Formación Solicitados,24128,ESCUELA TALLER TORREBLANCA CENTRO DE FORMACIÓN,16000,SEGURIDAD SOCIAL,50000
1093,2012,SVQTOWN,Ayuntamiento de Sevilla,6,Familia. Asuntos Sociales y Zonas de Especial Actuación,60201,Servicio de la Mujer,23203,PLAN CONTRA LA PROSTITUCIÓN,48900,OTRAS TRANSFERENCIAS,50000
1170,2012,SVQTOWN,Ayuntamiento de Sevilla,7,Participación Ciudadana y Coordinación de Distritos,70101,Servicio de Participación Ciudadana,92401,SERVICIO DE PARTICIPACION CIUDADANA,48954,HUERTO DE MIRAFLORES: COMITÉ PRO PARQUE,50000
557,2012,SVQTOWN,Ayuntamiento de Sevilla,2,Hacienda y Administración Pública,20200,Dirección General de Recursos Humanos,93102,CONSEJO ECONÓMICO Y SOCIAL,12100,COMPLEMENTO DE DESTINO,49945.08
1326,2012,SVQTOWN,Ayuntamiento de Sevilla,7,Participación Ciudadana y Coordinación de Distritos,70221,Distrito Los Remedios,33701,OCIO Y TIEMPO LIBRE,22699,GASTOS DIVERSOS,49653.24
156,2012,SVQTOWN,Ayuntamiento de Sevilla,2,Hacienda y Administración Pública,20200,Dirección General de Recursos Humanos,13500,SERVICIO DE EXTINCIÓN DE INCENDIOS. ADMINISTRAC. GRAL.,13032,COMPLEMENTO ESPECÍFICO,49647.31
963,2012,SVQTOWN,Ayuntamiento de Sevilla,4,Seguridad y Movilidad,40201,Policía Local,13202,POLICIA LOCAL. SERV.GENERALES,22699,GASTOS DIVERSOS,49226.68
1296,2012,SVQTOWN,Ayuntamiento de Sevilla,7,Participación Ciudadana y Coordinación de Distritos,70218,Distrito San Pablo - Santa Justa,33701,OCIO Y TIEMPO LIBRE,22699,GASTOS DIVERSOS,48900.36
296,2012,SVQTOWN,Ayuntamiento de Sevilla,2,Hacienda y Administración Pública,20200,Dirección General de Recursos Humanos,24100,FOMENTO DE EMPLEO. ADMINISTRACION GENERAL,15000,PRODUCTIVIDAD,48629.4
1144,2012,SVQTOWN,Ayuntamiento de Sevilla,6,Familia. Asuntos Sociales y Zonas de Especial Actuación,60300,Dirección General de Zonas de Especial Actuación,23111,INTERVENCIÓN. POBLACIÓN INMIGRANTE Y MINORIAS ETNICAS,22799,GESTION DE ACOGIDA DE INMIGRANTES Y ACT. COMP,48249.3
1142,2012,SVQTOWN,Ayuntamiento de Sevilla,6,Familia. Asuntos Sociales y Zonas de Especial Actuación,60300,Dirección General de Zonas de Especial Actuación,23110,INTERVENCIÓN CON PERSONAS  SIN HOGAR,48946,CONVENIO ASAENES UNIDAD DE DIA PARA PERS. SIN HOGAR,48000
424,2012,SVQTOWN,Ayuntamiento de Sevilla,2,Hacienda y Administración Pública,20200,Dirección General de Recursos Humanos,44000,ADMINISTRACIÓN GRAL DEL TRANSPORTE.,12009,OTRAS RETRIBUCIONES BÁSICAS,47703.95
1148,2012,SVQTOWN,Ayuntamiento de Sevilla,6,Familia. Asuntos Sociales y Zonas de Especial Actuación,60300,Dirección General de Zonas de Especial Actuación,23113,INTERVENCIÓN CON POBLACIÓN CHABOLISTA,48901,ACTUACIÓN INTEGRAL POBLACIÓN ASENTAMIENTO VACIE,47663.15
58,2012,SVQTOWN,Ayuntamiento de Sevilla,1,Urbanismo y Medio Ambiente,10103,Servicio de Protección Ambiental,17201,PROTECCIÓN Y MEJORA DEL MEDIO AMBIENTE,22699,GASTOS DIVERSOS,47500
166,2012,SVQTOWN,Ayuntamiento de Sevilla,2,Hacienda y Administración Pública,20200,Dirección General de Recursos Humanos,16400,CEMENTERIO.- ADMINISTRAC. GENERAL,12103,OTROS COMPLEMENTOS,46759.5
129,2012,SVQTOWN,Ayuntamiento de Sevilla,2,Hacienda y Administración Pública,20200,Dirección General de Recursos Humanos,13300,ORDENAC DEL TRAFICO Y DEL ESTACIONAMIENTO.ADMINISTRAC. GRAL.,13031,COMPLEMENTO DE DESTINO,46457.76
132,2012,SVQTOWN,Ayuntamiento de Sevilla,2,Hacienda y Administración Pública,20200,Dirección General de Recursos Humanos,13300,ORDENAC DEL TRAFICO Y DEL ESTACIONAMIENTO.ADMINISTRAC. GRAL.,15000,PRODUCTIVIDAD,46282.92
107,2012,SVQTOWN,Ayuntamiento de Sevilla,2,Hacienda y Administración Pública,20200,Dirección General de Recursos Humanos,13200,SEGURIDAD Y ORDEN PÚBLICO. ADMINISTRAC. GRAL.,13000,RETRIBUCIONES BÁSICAS PERSONAL LABORAL,46071.48
131,2012,SVQTOWN,Ayuntamiento de Sevilla,2,Hacienda y Administración Pública,20200,Dirección General de Recursos Humanos,13300,ORDENAC DEL TRAFICO Y DEL ESTACIONAMIENTO.ADMINISTRAC. GRAL.,13039,OTRAS RETRIBUCIONES COMPLEMENTARIAS,45842.01
812,2012,SVQTOWN,Ayuntamiento de Sevilla,3,Empleo. Economía. Fiestas mayores y Turismo,30105,Empleo. Proyectos de Formación,24128,ESCUELA TALLER TORREBLANCA CENTRO DE FORMACIÓN,14328,RETRIBUCIONES PERSONAL,45300
1216,2012,SVQTOWN,Ayuntamiento de Sevilla,7,Participación Ciudadana y Coordinación de Distritos,70212,Distrito Macarena,33701,OCIO Y TIEMPO LIBRE,22609,ACTIVIDADES CULTURALES Y DEPORTIVAS,45139.45
1245,2012,SVQTOWN,Ayuntamiento de Sevilla,7,Participación Ciudadana y Coordinación de Distritos,70214,Distrito Cerro Amate,33855,FIESTAS POPULARES Y FESTEJOS PRESUP. PARTICIPATIVOS,22609,ACTIVIDADES CULTURALES Y DEPORTIVAS,45100
585,2012,SVQTOWN,Ayuntamiento de Sevilla,2,Hacienda y Administración Pública,20201,Servicio de Recursos Humanos,92005,GESTIÓN DE PERSONAL,22706,ESTUDIOS Y TRABAJOS TÉCNICOS,45030
873,2012,SVQTOWN,Ayuntamiento de Sevilla,3,Empleo. Economía. Fiestas mayores y Turismo,30106,Empleo. Proyectos de Formación Solicitados,24127,TALLER DE EMPLEO EN POLIGONO SUR I ((COMUNIDAD-TERRITORIO),14329,RETRIB. ALUMNOS,45000
879,2012,SVQTOWN,Ayuntamiento de Sevilla,3,Empleo. Economía. Fiestas mayores y Turismo,30106,Empleo. Proyectos de Formación Solicitados,24130,TALLER DE EMPLEO TORREBLANCA,14329,RETRIB. ALUMNOS,45000
883,2012,SVQTOWN,Ayuntamiento de Sevilla,3,Empleo. Economía. Fiestas mayores y Turismo,30106,Empleo. Proyectos de Formación Solicitados,24131,TALLER DE EMPLEO NORTE,14329,RETRIB. ALUMNOS,45000
886,2012,SVQTOWN,Ayuntamiento de Sevilla,3,Empleo. Economía. Fiestas mayores y Turismo,30106,Empleo. Proyectos de Formación Solicitados,24132,TALLER EMPLEO EN POLIGONO SUR II(SOSTENIBLE),14328,RETRIBUCIONES PERSONAL,45000
891,2012,SVQTOWN,Ayuntamiento de Sevilla,3,Empleo. Economía. Fiestas mayores y Turismo,30106,Empleo. Proyectos de Formación Solicitados,24133,TALLER DE  EMPLEO  AMATE,14329,RETRIB. ALUMNOS,45000
1141,2012,SVQTOWN,Ayuntamiento de Sevilla,6,Familia. Asuntos Sociales y Zonas de Especial Actuación,60300,Dirección General de Zonas de Especial Actuación,23110,INTERVENCIÓN CON PERSONAS  SIN HOGAR,48945,"CONVENIO PROYECTO """"AMIGO"""" CÁRITAS DIOCESANAS",45000
1015,2012,SVQTOWN,Ayuntamiento de Sevilla,5,Cultura. Educación. Juventud y Deportes,50102,Servicio de Juventud,33755,OCIO Y TIEMPO LIBRE PRESUP.PARTICIPATIVOS,22706,ESTUDIOS Y TRABAJOS TÉCNICOS,44833.05
1308,2012,SVQTOWN,Ayuntamiento de Sevilla,7,Participación Ciudadana y Coordinación de Distritos,70219,Distrito Este,33701,OCIO Y TIEMPO LIBRE,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMP. Y PROF.,44756.98
1283,2012,SVQTOWN,Ayuntamiento de Sevilla,7,Participación Ciudadana y Coordinación de Distritos,70217,Distrito Macarena Norte,32155,ENSEÑANZA - PTOS. PARTICIPATIVOS,63200,REFORMAS. ADAPTACIÓN Y MEJORAS EN COLEGIOS PÚBLICOS,44737.97
1004,2012,SVQTOWN,Ayuntamiento de Sevilla,5,Cultura. Educación. Juventud y Deportes,50101,Servicio de Educación,32355,PROMOCIÓN EDUCATIVA. PTOS.PARTICIPATIVOS,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFES.,44650
256,2012,SVQTOWN,Ayuntamiento de Sevilla,2,Hacienda y Administración Pública,20200,Dirección General de Recursos Humanos,23000,ADMINSTRACIÓN GRAL. DE SERVICIOS SOCIALES.,13006,ANTIGÜEDAD,44484.72
1282,2012,SVQTOWN,Ayuntamiento de Sevilla,7,Participación Ciudadana y Coordinación de Distritos,70217,Distrito Macarena Norte,32102,COLEGIOS Y OTROS CENTROS EDUCATIVOS,21212,CONSERVACIÓN Y MANTENIMIENTO DE COLEGIOS,44000
365,2012,SVQTOWN,Ayuntamiento de Sevilla,2,Hacienda y Administración Pública,20200,Dirección General de Recursos Humanos,33701,OCIO Y TIEMPO LIBRE,13032,COMPLEMENTO ESPECÍFICO,43963.9
496,2012,SVQTOWN,Ayuntamiento de Sevilla,2,Hacienda y Administración Pública,20200,Dirección General de Recursos Humanos,92300,ADMINISTRAC. GRAL.INFORMACIÓN BÁSICA Y ESTADÍSTICA,13000,RETRIBUCIONES BÁSICAS PERSONAL LABORAL,43376.52
195,2012,SVQTOWN,Ayuntamiento de Sevilla,2,Hacienda y Administración Pública,20200,Dirección General de Recursos Humanos,17100,PARQUES Y JARDINES. ADMINISTRACIÓN GRAL.,12003,SUELDOS DEL GRUPO C-1,43201.2
370,2012,SVQTOWN,Ayuntamiento de Sevilla,2,Hacienda y Administración Pública,20200,Dirección General de Recursos Humanos,33800,ADMINISTRACIÓN GENERAL FIESTAS MAYORES Y FESTEJOS,12003,SUELDOS DEL GRUPO C-1,43201.2
387,2012,SVQTOWN,Ayuntamiento de Sevilla,2,Hacienda y Administración Pública,20200,Dirección General de Recursos Humanos,34000,ADMINISTRAC. GENERAL FOMENTO DEL DEPORTE,12003,SUELDOS DEL GRUPO C-1,43201.2
562,2012,SVQTOWN,Ayuntamiento de Sevilla,2,Hacienda y Administración Pública,20200,Dirección General de Recursos Humanos,93400,GESTION DE LA DEUDA Y LA TESORERIA,12003,SUELDOS DEL GRUPO C-1,43201.2
413,2012,SVQTOWN,Ayuntamiento de Sevilla,2,Hacienda y Administración Pública,20200,Dirección General de Recursos Humanos,43200,ADMINIST.GRAL.ORDENACIÓN Y PROMOCIÓN TURÍSTICA,12004,SUELDOS DEL GRUPO C-2,43146
1032,2012,SVQTOWN,Ayuntamiento de Sevilla,5,Cultura. Educación. Juventud y Deportes,50106,Banda Municipal de Música,33503,CONCIERTOS,22609,FESTEJOS POPULARES,42750
1059,2012,SVQTOWN,Ayuntamiento de Sevilla,6,Familia. Asuntos Sociales y Zonas de Especial Actuación,60101,Dirección General Asuntos Sociales,23112,INTERVENC. EN ZONAS CON NECESIDAD DE TRANSF. SOCIAL,48001,APORTACIÓN CONVENIO ZNTS: AYUDAS INDIVIDUALES,42271.22
1315,2012,SVQTOWN,Ayuntamiento de Sevilla,7,Participación Ciudadana y Coordinación de Distritos,70219,Distrito Este,92402,PARTICIPACIÓN CIUDADANA . DISTRITOS.,48900,OTRAS TRANSFERENCIAS,42200
537,2012,SVQTOWN,Ayuntamiento de Sevilla,2,Hacienda y Administración Pública,20200,Dirección General de Recursos Humanos,93100,HACIENDA PÚBLICA. DIRECCIÓN Y  GESTÓN ADMINISTRATIVA,12101,COMPLEMENTO ESPECÍFICO,42189.05
1358,2012,SVQTOWN,Ayuntamiento de Sevilla,9,Alcaldía,90001,Servicio de Alcaldía,92008,PROTOCOLO,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMP. Y PROF,42008
1250,2012,SVQTOWN,Ayuntamiento de Sevilla,7,Participación Ciudadana y Coordinación de Distritos,70215,Distrito Sur,15501,VÍAS PÚBLICAS,21000,CONSERVACIÓN INFRAESTRUCTURAS Y BIENES DESTINADOS USO COMÚN,42000.26
209,2012,SVQTOWN,Ayuntamiento de Sevilla,2,Hacienda y Administración Pública,20200,Dirección General de Recursos Humanos,17100,PARQUES Y JARDINES. ADMINISTRACIÓN GRAL.,15000,PRODUCTIVIDAD,41722.2
382,2012,SVQTOWN,Ayuntamiento de Sevilla,2,Hacienda y Administración Pública,20200,Dirección General de Recursos Humanos,33800,ADMINISTRACIÓN GENERAL FIESTAS MAYORES Y FESTEJOS,13032,COMPLEMENTO ESPECÍFICO,41636.05
564,2012,SVQTOWN,Ayuntamiento de Sevilla,2,Hacienda y Administración Pública,20200,Dirección General de Recursos Humanos,93400,GESTION DE LA DEUDA Y LA TESORERIA,12006,TRIENIOS,41408.52
1270,2012,SVQTOWN,Ayuntamiento de Sevilla,7,Participación Ciudadana y Coordinación de Distritos,70215,Distrito Sur,92000,ADMINISTRACIÓN GENERAL,22701,SEGURIDAD,40716
427,2012,SVQTOWN,Ayuntamiento de Sevilla,2,Hacienda y Administración Pública,20200,Dirección General de Recursos Humanos,44000,ADMINISTRACIÓN GRAL DEL TRANSPORTE.,12103,OTROS COMPLEMENTOS,40388.88
777,2012,SVQTOWN,Ayuntamiento de Sevilla,3,Empleo. Economía. Fiestas mayores y Turismo,30103,Servicio de Desarrollo Local,24100,FOMENTO DE EMPLEO. ADMINISTRACION GENERAL,22637,APORTACIONES A ESCUELAS TALLER,40287.6
127,2012,SVQTOWN,Ayuntamiento de Sevilla,2,Hacienda y Administración Pública,20200,Dirección General de Recursos Humanos,13300,ORDENAC DEL TRAFICO Y DEL ESTACIONAMIENTO.ADMINISTRAC. GRAL.,13009,OTRAS RETRIBUCIONES BÁSICAS,40205.04
429,2012,SVQTOWN,Ayuntamiento de Sevilla,2,Hacienda y Administración Pública,20200,Dirección General de Recursos Humanos,44000,ADMINISTRACIÓN GRAL DEL TRANSPORTE.,13006,ANTIGÜEDAD,40020.96
1064,2012,SVQTOWN,Ayuntamiento de Sevilla,6,Familia. Asuntos Sociales y Zonas de Especial Actuación,60101,Dirección General Asuntos Sociales,23301,INTERV.CON PERSONAS MAYORES Y/O DISCAPACITADOS,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMP. Y PROF.,40000
1120,2012,SVQTOWN,Ayuntamiento de Sevilla,6,Familia. Asuntos Sociales y Zonas de Especial Actuación,60204,Servicio Especializado del Instituto Municipal de Asistencia Sanitaria,22200,ASISTENCIA SANITARIA A PERSONAL ( IMAS),22106,PRODUCTOS FARMACEÚTICOS,40000
1184,2012,SVQTOWN,Ayuntamiento de Sevilla,7,Participación Ciudadana y Coordinación de Distritos,70101,Servicio de Participación Ciudadana,92404,DINAMIZACION CENTROS CIVICOS,21300,CONSERV. MAQUINARIA. INSTALACIONES Y UTILLAJES,40000
1201,2012,SVQTOWN,Ayuntamiento de Sevilla,7,Participación Ciudadana y Coordinación de Distritos,70101,Servicio de Participación Ciudadana,92455,PARTIC.CIUDADANA - PTOS. PARTICIPATIVOS,48900,OTRAS TRANSFERENCIAS,40000
1238,2012,SVQTOWN,Ayuntamiento de Sevilla,7,Participación Ciudadana y Coordinación de Distritos,70214,Distrito Cerro Amate,15555,VÍAS PÚBLICAS PRESUPUEST. PARTICIPATIVOS,61100,REPOSICIÓN INFRAESTRUCTURA. EN VIAS PUBLICAS,40000
1289,2012,SVQTOWN,Ayuntamiento de Sevilla,7,Participación Ciudadana y Coordinación de Distritos,70217,Distrito Macarena Norte,92000,ADMINISTRACIÓN GENERAL,22701,SEGURIDAD,40000
1240,2012,SVQTOWN,Ayuntamiento de Sevilla,7,Participación Ciudadana y Coordinación de Distritos,70214,Distrito Cerro Amate,32155,ENSEÑANZA - PTOS. PARTICIPATIVOS,63200,REFORMAS. ADAPTACIÓN Y MEJORAS EN COLEGIOS PÚBLICOS,39931.15
133,2012,SVQTOWN,Ayuntamiento de Sevilla,2,Hacienda y Administración Pública,20200,Dirección General de Recursos Humanos,13400,PROTECCIÓN CIVIL. ADMINISTRACIÓN GRAL.,12000,SUELDOS DEL GRUPO A-1,39925.8
420,2012,SVQTOWN,Ayuntamiento de Sevilla,2,Hacienda y Administración Pública,20200,Dirección General de Recursos Humanos,44000,ADMINISTRACIÓN GRAL DEL TRANSPORTE.,12000,SUELDOS DEL GRUPO A-1,39925.8
487,2012,SVQTOWN,Ayuntamiento de Sevilla,2,Hacienda y Administración Pública,20200,Dirección General de Recursos Humanos,92300,ADMINISTRAC. GRAL.INFORMACIÓN BÁSICA Y ESTADÍSTICA,12000,SUELDOS DEL GRUPO A-1,39925.8
1361,2012,SVQTOWN,Ayuntamiento de Sevilla,9,Alcaldía,90002,Gabinete de Comunicación,92007,CENTRO DE PRENSA,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFES.,39880
774,2012,SVQTOWN,Ayuntamiento de Sevilla,3,Empleo. Economía. Fiestas mayores y Turismo,30103,Servicio de Desarrollo Local,24100,FOMENTO DE EMPLEO. ADMINISTRACION GENERAL,22199,OTROS SUMINISTROS MATERIALES,39672
35,2012,SVQTOWN,Ayuntamiento de Sevilla,0,Deuda Pública,400,Izquierda Unida,91203,GRUPOS POLITICOS,48919,OTRAS TRANSFERENCIAS,39087.96
528,2012,SVQTOWN,Ayuntamiento de Sevilla,2,Hacienda y Administración Pública,20200,Dirección General de Recursos Humanos,92500,OFICINA DEFENSOR DEL CIUDADANO,12101,COMPLEMENTO ESPECÍFICO,39075.29
360,2012,SVQTOWN,Ayuntamiento de Sevilla,2,Hacienda y Administración Pública,20200,Dirección General de Recursos Humanos,33701,OCIO Y TIEMPO LIBRE,13000,RETRIBUCIONES BÁSICAS PERSONAL LABORAL,39053.04
1098,2012,SVQTOWN,Ayuntamiento de Sevilla,6,Familia. Asuntos Sociales y Zonas de Especial Actuación,60201,Servicio de la Mujer,23205,COEDUCACIÓN,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFES.,39000
556,2012,SVQTOWN,Ayuntamiento de Sevilla,2,Hacienda y Administración Pública,20200,Dirección General de Recursos Humanos,93102,CONSEJO ECONÓMICO Y SOCIAL,12009,OTRAS RETRIBUCIONES BÁSICAS,38895.58
65,2012,SVQTOWN,Ayuntamiento de Sevilla,1,Urbanismo y Medio Ambiente,10105,Servicio especializado de la Agencia Local de la Energía,42500,AGENCIA MUNICIPAL DE LA ENERGIA,22606,REUNIONES Y CONFERENCIAS,38240
1248,2012,SVQTOWN,Ayuntamiento de Sevilla,7,Participación Ciudadana y Coordinación de Distritos,70214,Distrito Cerro Amate,92402,PARTICIPACIÓN CIUDADANA . DISTRITOS.,48900,OTRAS TRANSFERENCIAS,38130.73
1162,2012,SVQTOWN,Ayuntamiento de Sevilla,7,Participación Ciudadana y Coordinación de Distritos,70101,Servicio de Participación Ciudadana,92401,SERVICIO DE PARTICIPACION CIUDADANA,22606,REUNIONES Y CONFERENCIAS,38000
443,2012,SVQTOWN,Ayuntamiento de Sevilla,2,Hacienda y Administración Pública,20200,Dirección General de Recursos Humanos,91200,ORGANOS DE GOBIERNO,12101,COMPLEMENTO ESPECÍFICO,37621.41
829,2012,SVQTOWN,Ayuntamiento de Sevilla,3,Empleo. Economía. Fiestas mayores y Turismo,30105,Empleo. Proyectos de Formación,24133,TALLER DE  EMPLEO  AMATE,14329,RETRIB. ALUMNOS,37457.81
1009,2012,SVQTOWN,Ayuntamiento de Sevilla,5,Cultura. Educación. Juventud y Deportes,50102,Servicio de Juventud,33702,JUVENTUD,22701,SEGURIDAD,37226.81
606,2012,SVQTOWN,Ayuntamiento de Sevilla,2,Hacienda y Administración Pública,20203,Servicio de Prevención de Riesgos Laborales,22102,OTRAS PRESTAC.- PREVENCIÓN RIESGOS LABORALES,16209,PREVENCION RIESGOS LABORALES FUNCIONAR.,37000
607,2012,SVQTOWN,Ayuntamiento de Sevilla,2,Hacienda y Administración Pública,20203,Servicio de Prevención de Riesgos Laborales,22102,OTRAS PRESTAC.- PREVENCIÓN RIESGOS LABORALES,16309,PREVENCION RIESGOS LABORALES P.LABORAL.,37000
348,2012,SVQTOWN,Ayuntamiento de Sevilla,2,Hacienda y Administración Pública,20200,Dirección General de Recursos Humanos,33600,ADMINISTRACIÓN GENERAL REALES ALCÁZARES,12101,COMPLEMENTO ESPECÍFICO,36462.13
1359,2012,SVQTOWN,Ayuntamiento de Sevilla,9,Alcaldía,90002,Gabinete de Comunicación,92007,CENTRO DE PRENSA,22602,PUBLICIDAD Y PROPAGANDA,36416.66
266,2012,SVQTOWN,Ayuntamiento de Sevilla,2,Hacienda y Administración Pública,20200,Dirección General de Recursos Humanos,23001,ADMINISTRACIÓN GENERAL SERVICIO DE LA MUJER,12006,TRIENIOS,36293.4
355,2012,SVQTOWN,Ayuntamiento de Sevilla,2,Hacienda y Administración Pública,20200,Dirección General de Recursos Humanos,33701,OCIO Y TIEMPO LIBRE,12006,TRIENIOS,36129.6
953,2012,SVQTOWN,Ayuntamiento de Sevilla,4,Seguridad y Movilidad,40105,Servicio especializado del Instituto del Taxi,44103,INSTITUTO DEL TAXI,48903,SUBVENCIÓN A ASALARIADOS,36000
954,2012,SVQTOWN,Ayuntamiento de Sevilla,4,Seguridad y Movilidad,40105,Servicio especializado del Instituto del Taxi,44103,INSTITUTO DEL TAXI,77000,SUBVENCIÓN ADQUISICIÓN  ELEMENTOS SEGURIDAD EN TAXIS,36000
1314,2012,SVQTOWN,Ayuntamiento de Sevilla,7,Participación Ciudadana y Coordinación de Distritos,70219,Distrito Este,92000,ADMINISTRACIÓN GENERAL,22701,SEGURIDAD,36000
265,2012,SVQTOWN,Ayuntamiento de Sevilla,2,Hacienda y Administración Pública,20200,Dirección General de Recursos Humanos,23001,ADMINISTRACIÓN GENERAL SERVICIO DE LA MUJER,12004,SUELDOS DEL GRUPO C-2,35955
318,2012,SVQTOWN,Ayuntamiento de Sevilla,2,Hacienda y Administración Pública,20200,Dirección General de Recursos Humanos,32000,ADMINISTRACIÓN GENERAL DE EDUCACIÓN,12004,SUELDOS DEL GRUPO C-2,35955
371,2012,SVQTOWN,Ayuntamiento de Sevilla,2,Hacienda y Administración Pública,20200,Dirección General de Recursos Humanos,33800,ADMINISTRACIÓN GENERAL FIESTAS MAYORES Y FESTEJOS,12004,SUELDOS DEL GRUPO C-2,35955
654,2012,SVQTOWN,Ayuntamiento de Sevilla,2,Hacienda y Administración Pública,20403,Servicio de Estadística,92301,ESTADÍSTICA,22711,GESTION CONTINUA DEL PADRON,35602.2
980,2012,SVQTOWN,Ayuntamiento de Sevilla,4,Seguridad y Movilidad,40203,Servicio de Prevención. Extinción de Incendios y Salvamento,13502,SERV.EXTINCIÓN DE INCENDIOS.SUMINISTROS Y OTROS,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMPRESAS Y PROFES.,35340
431,2012,SVQTOWN,Ayuntamiento de Sevilla,2,Hacienda y Administración Pública,20200,Dirección General de Recursos Humanos,44000,ADMINISTRACIÓN GRAL DEL TRANSPORTE.,13015,PRODUCTIVIDAD,35182.08
