idx,year,org_area_num,org_area_name,org_dirgen_num,org_dirgen_name,org_serv_num,org_serv_name,prog_num,prog_name,econ_num,descripcion,amount
1538,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,16400,Cementerio.- Administrac. General,15000,PRODUCTIVIDAD,16306.68
1539,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,17000,Administración General Del Medio Ambiente,10100,RETRIBUCIONES BÁSICAS,50629.18
1540,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,17000,Administración General Del Medio Ambiente,12000,SUELDOS DEL GRUPO A-1,226246.2
1541,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,17000,Administración General Del Medio Ambiente,12001,SUELDOS DEL GRUPO A-2,92062.08
1542,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,17000,Administración General Del Medio Ambiente,12003,SUELDOS DEL GRUPO C-1,69121.92
1543,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,17000,Administración General Del Medio Ambiente,12004,SUELDOS DEL GRUPO C-2,143820
1544,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,17000,Administración General Del Medio Ambiente,12006,TRIENIOS,75586.68
1545,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,17000,Administración General Del Medio Ambiente,12009,OTRAS RETRIBUCIONES BÁSICAS,241343.56
1546,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,17000,Administración General Del Medio Ambiente,12100,COMPLEMENTO DE DESTINO,286993.56
1547,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,17000,Administración General Del Medio Ambiente,12101,COMPLEMENTO ESPECÍFICO,689636.64
1548,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,17000,Administración General Del Medio Ambiente,12103,OTROS COMPLEMENTOS,195952.12
1549,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,17000,Administración General Del Medio Ambiente,13000,RETRIBUCIONES BÁSICAS PERSONAL LABORAL,206140.68
1550,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,17000,Administración General Del Medio Ambiente,13006,ANTIGÜEDAD,57670.92
1551,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,17000,Administración General Del Medio Ambiente,13009,OTRAS RETRIBUCIONES BÁSICAS,102904.54
1552,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,17000,Administración General Del Medio Ambiente,13015,PRODUCTIVIDAD,21912.36
1553,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,17000,Administración General Del Medio Ambiente,13031,COMPLEMENTO DE DESTINO,99219.24
1554,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,17000,Administración General Del Medio Ambiente,13032,COMPLEMENTO ESPECÍFICO,309367.31
1555,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,17000,Administración General Del Medio Ambiente,13039,OTRAS RETRIBUCIONES COMPLEMENTARIAS,121518.45
1556,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,17000,Administración General Del Medio Ambiente,15000,PRODUCTIVIDAD,59373
1557,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,17100,Parques Y Jardines. Administración Gral.,12000,SUELDOS DEL GRUPO A-1,93160.2
1558,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,17100,Parques Y Jardines. Administración Gral.,12001,SUELDOS DEL GRUPO A-2,138093.12
1559,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,17100,Parques Y Jardines. Administración Gral.,12003,SUELDOS DEL GRUPO C-1,43201.2
1560,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,17100,Parques Y Jardines. Administración Gral.,12004,SUELDOS DEL GRUPO C-2,93483
1561,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,17100,Parques Y Jardines. Administración Gral.,12006,TRIENIOS,60095.4
1562,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,17100,Parques Y Jardines. Administración Gral.,12009,OTRAS RETRIBUCIONES BÁSICAS,162607.31
1563,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,17100,Parques Y Jardines. Administración Gral.,12100,COMPLEMENTO DE DESTINO,205432.8
1564,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,17100,Parques Y Jardines. Administración Gral.,12101,COMPLEMENTO ESPECÍFICO,450697.6
1565,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,17100,Parques Y Jardines. Administración Gral.,12103,OTROS COMPLEMENTOS,139644.09
1566,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,17100,Parques Y Jardines. Administración Gral.,13000,RETRIBUCIONES BÁSICAS PERSONAL LABORAL,1700702.52
1567,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,17100,Parques Y Jardines. Administración Gral.,13006,ANTIGÜEDAD,222278.64
1568,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,17100,Parques Y Jardines. Administración Gral.,13009,OTRAS RETRIBUCIONES BÁSICAS,816601.21
1569,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,17100,Parques Y Jardines. Administración Gral.,13015,PRODUCTIVIDAD,260482.8
1570,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,17100,Parques Y Jardines. Administración Gral.,13031,COMPLEMENTO DE DESTINO,919404.96
1571,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,17100,Parques Y Jardines. Administración Gral.,13032,COMPLEMENTO ESPECÍFICO,2088695.84
1572,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,17100,Parques Y Jardines. Administración Gral.,13039,OTRAS RETRIBUCIONES COMPLEMENTARIAS,749289.39
1573,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,17100,Parques Y Jardines. Administración Gral.,15000,PRODUCTIVIDAD,41722.2
1574,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,22102,Otras Prestac.- Prevención Riesgos Laborales,12000,SUELDOS DEL GRUPO A-1,106468.8
1575,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,22102,Otras Prestac.- Prevención Riesgos Laborales,12001,SUELDOS DEL GRUPO A-2,92062.08
1576,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,22102,Otras Prestac.- Prevención Riesgos Laborales,12003,SUELDOS DEL GRUPO C-1,8640.24
1577,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,22102,Otras Prestac.- Prevención Riesgos Laborales,12004,SUELDOS DEL GRUPO C-2,21573
1578,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,22102,Otras Prestac.- Prevención Riesgos Laborales,12006,TRIENIOS,57322.2
1579,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,22102,Otras Prestac.- Prevención Riesgos Laborales,12009,OTRAS RETRIBUCIONES BÁSICAS,94677.86
1580,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,22102,Otras Prestac.- Prevención Riesgos Laborales,12100,COMPLEMENTO DE DESTINO,116776.32
1581,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,22102,Otras Prestac.- Prevención Riesgos Laborales,12101,COMPLEMENTO ESPECÍFICO,245615.78
1582,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,22102,Otras Prestac.- Prevención Riesgos Laborales,12103,OTROS COMPLEMENTOS,109080.75
1583,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,22102,Otras Prestac.- Prevención Riesgos Laborales,13000,RETRIBUCIONES BÁSICAS PERSONAL LABORAL,21573
1584,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,22102,Otras Prestac.- Prevención Riesgos Laborales,13006,ANTIGÜEDAD,3866.4
1585,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,22102,Otras Prestac.- Prevención Riesgos Laborales,13009,OTRAS RETRIBUCIONES BÁSICAS,10496.18
1586,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,22102,Otras Prestac.- Prevención Riesgos Laborales,13015,PRODUCTIVIDAD,3047.76
1587,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,22102,Otras Prestac.- Prevención Riesgos Laborales,13031,COMPLEMENTO DE DESTINO,11787.84
1588,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,22102,Otras Prestac.- Prevención Riesgos Laborales,13032,COMPLEMENTO ESPECÍFICO,25983.13
1589,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,22102,Otras Prestac.- Prevención Riesgos Laborales,13039,OTRAS RETRIBUCIONES COMPLEMENTARIAS,9357.83
1590,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,22102,Otras Prestac.- Prevención Riesgos Laborales,15000,PRODUCTIVIDAD,22561.2
1591,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,22200,Asistencia Sanitaria A Personal ( Imas),12000,SUELDOS DEL GRUPO A-1,79851.6
1592,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,22200,Asistencia Sanitaria A Personal ( Imas),12001,SUELDOS DEL GRUPO A-2,34523.28
1593,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,22200,Asistencia Sanitaria A Personal ( Imas),12003,SUELDOS DEL GRUPO C-1,8640.24
1594,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,22200,Asistencia Sanitaria A Personal ( Imas),12004,SUELDOS DEL GRUPO C-2,86292
1595,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,22200,Asistencia Sanitaria A Personal ( Imas),12005,SUELDOS DEL GRUPO E,6581.64
1596,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,22200,Asistencia Sanitaria A Personal ( Imas),12006,TRIENIOS,54019.8
1597,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,22200,Asistencia Sanitaria A Personal ( Imas),12009,OTRAS RETRIBUCIONES BÁSICAS,99336.93
1598,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,22200,Asistencia Sanitaria A Personal ( Imas),12100,COMPLEMENTO DE DESTINO,121795.08
1599,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,22200,Asistencia Sanitaria A Personal ( Imas),12101,COMPLEMENTO ESPECÍFICO,261060.03
1600,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,22200,Asistencia Sanitaria A Personal ( Imas),12103,OTROS COMPLEMENTOS,109668.13
1601,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,22200,Asistencia Sanitaria A Personal ( Imas),13000,RETRIBUCIONES BÁSICAS PERSONAL LABORAL,59844.12
1602,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,22200,Asistencia Sanitaria A Personal ( Imas),13006,ANTIGÜEDAD,7758.72
1603,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,22200,Asistencia Sanitaria A Personal ( Imas),13009,OTRAS RETRIBUCIONES BÁSICAS,29204.82
1604,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,22200,Asistencia Sanitaria A Personal ( Imas),13015,PRODUCTIVIDAD,9485.04
1605,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,22200,Asistencia Sanitaria A Personal ( Imas),13031,COMPLEMENTO DE DESTINO,32670.72
1606,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,22200,Asistencia Sanitaria A Personal ( Imas),13032,COMPLEMENTO ESPECÍFICO,74955.39
1607,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,22200,Asistencia Sanitaria A Personal ( Imas),13039,OTRAS RETRIBUCIONES COMPLEMENTARIAS,29167.78
1608,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,22200,Asistencia Sanitaria A Personal ( Imas),15000,PRODUCTIVIDAD,25626.12
1609,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,23000,Adminstración Gral. De Servicios Sociales.,10100,RETRIBUCIONES BÁSICAS,140648.2
1610,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,23000,Adminstración Gral. De Servicios Sociales.,12000,SUELDOS DEL GRUPO A-1,771898.8
1611,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,23000,Adminstración Gral. De Servicios Sociales.,12001,SUELDOS DEL GRUPO A-2,1242838.08
1612,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,23000,Adminstración Gral. De Servicios Sociales.,12003,SUELDOS DEL GRUPO C-1,34560.96
1613,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,23000,Adminstración Gral. De Servicios Sociales.,12004,SUELDOS DEL GRUPO C-2,244494
1614,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,23000,Adminstración Gral. De Servicios Sociales.,12006,TRIENIOS,389876.38
1615,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,23000,Adminstración Gral. De Servicios Sociales.,12009,OTRAS RETRIBUCIONES BÁSICAS,899916.87
1616,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,23000,Adminstración Gral. De Servicios Sociales.,12100,COMPLEMENTO DE DESTINO,1140666.36
1617,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,23000,Adminstración Gral. De Servicios Sociales.,12101,COMPLEMENTO ESPECÍFICO,2389964.09
1618,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,23000,Adminstración Gral. De Servicios Sociales.,12103,OTROS COMPLEMENTOS,819937.35
1619,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,23000,Adminstración Gral. De Servicios Sociales.,13000,RETRIBUCIONES BÁSICAS PERSONAL LABORAL,325547.16
1620,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,23000,Adminstración Gral. De Servicios Sociales.,13006,ANTIGÜEDAD,44484.72
1621,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,23000,Adminstración Gral. De Servicios Sociales.,13009,OTRAS RETRIBUCIONES BÁSICAS,158391.31
1622,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,23000,Adminstración Gral. De Servicios Sociales.,13015,PRODUCTIVIDAD,51659.76
1623,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,23000,Adminstración Gral. De Servicios Sociales.,13031,COMPLEMENTO DE DESTINO,176375.52
1624,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,23000,Adminstración Gral. De Servicios Sociales.,13032,COMPLEMENTO ESPECÍFICO,405229.52
1625,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,23000,Adminstración Gral. De Servicios Sociales.,13039,OTRAS RETRIBUCIONES COMPLEMENTARIAS,156159.35
1626,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,23000,Adminstración Gral. De Servicios Sociales.,15000,PRODUCTIVIDAD,225869.64
1627,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,23001,Administración General Servicio De La Mujer,12000,SUELDOS DEL GRUPO A-1,106468.8
1628,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,23001,Administración General Servicio De La Mujer,12001,SUELDOS DEL GRUPO A-2,69046.56
1629,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,23001,Administración General Servicio De La Mujer,12004,SUELDOS DEL GRUPO C-2,35955
1630,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,23001,Administración General Servicio De La Mujer,12006,TRIENIOS,36293.4
1631,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,23001,Administración General Servicio De La Mujer,12009,OTRAS RETRIBUCIONES BÁSICAS,83339.56
1632,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,23001,Administración General Servicio De La Mujer,12100,COMPLEMENTO DE DESTINO,107021.64
1633,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,23001,Administración General Servicio De La Mujer,12101,COMPLEMENTO ESPECÍFICO,222882.94
1634,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,23001,Administración General Servicio De La Mujer,12103,OTROS COMPLEMENTOS,86306.29
1635,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,23001,Administración General Servicio De La Mujer,13000,RETRIBUCIONES BÁSICAS PERSONAL LABORAL,6581.64
1636,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,23001,Administración General Servicio De La Mujer,13006,ANTIGÜEDAD,1778.04
1637,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,23001,Administración General Servicio De La Mujer,13009,OTRAS RETRIBUCIONES BÁSICAS,3406.89
1638,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,23001,Administración General Servicio De La Mujer,13015,PRODUCTIVIDAD,1058.64
1639,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,23001,Administración General Servicio De La Mujer,13031,COMPLEMENTO DE DESTINO,3660.12
1640,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,23001,Administración General Servicio De La Mujer,13032,COMPLEMENTO ESPECÍFICO,8421.52
1641,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,23001,Administración General Servicio De La Mujer,13039,OTRAS RETRIBUCIONES COMPLEMENTARIAS,4654.4
1642,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,23001,Administración General Servicio De La Mujer,15000,PRODUCTIVIDAD,21336
1643,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,24100,Fomento De Empleo. Administracion General,10100,RETRIBUCIONES BÁSICAS,70324.1
1644,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,24100,Fomento De Empleo. Administracion General,12000,SUELDOS DEL GRUPO A-1,159703.2
1645,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,24100,Fomento De Empleo. Administracion General,12001,SUELDOS DEL GRUPO A-2,126585.36
1646,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,24100,Fomento De Empleo. Administracion General,12003,SUELDOS DEL GRUPO C-1,17280.48
1647,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,24100,Fomento De Empleo. Administracion General,12004,SUELDOS DEL GRUPO C-2,129438
1648,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,24100,Fomento De Empleo. Administracion General,12006,TRIENIOS,66079.56
1649,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,24100,Fomento De Empleo. Administracion General,12009,OTRAS RETRIBUCIONES BÁSICAS,189852.25
1650,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,24100,Fomento De Empleo. Administracion General,12100,COMPLEMENTO DE DESTINO,239146.68
1651,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,24100,Fomento De Empleo. Administracion General,12101,COMPLEMENTO ESPECÍFICO,518053.02
1652,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,24100,Fomento De Empleo. Administracion General,12103,OTROS COMPLEMENTOS,174225.3
1653,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,24100,Fomento De Empleo. Administracion General,13000,RETRIBUCIONES BÁSICAS PERSONAL LABORAL,18089.4
1654,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,24100,Fomento De Empleo. Administracion General,13006,ANTIGÜEDAD,3661.2
1655,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,24100,Fomento De Empleo. Administracion General,13009,OTRAS RETRIBUCIONES BÁSICAS,7472.29
1656,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,24100,Fomento De Empleo. Administracion General,13015,PRODUCTIVIDAD,2105.88
1657,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,24100,Fomento De Empleo. Administracion General,13031,COMPLEMENTO DE DESTINO,8666.76
1658,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,24100,Fomento De Empleo. Administracion General,13032,COMPLEMENTO ESPECÍFICO,18759.21
1659,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,24100,Fomento De Empleo. Administracion General,13039,OTRAS RETRIBUCIONES COMPLEMENTARIAS,8756.89
1660,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,24100,Fomento De Empleo. Administracion General,15000,PRODUCTIVIDAD,48629.4
1661,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,31300,Acciones Públicas Relativas A La Salud,10100,RETRIBUCIONES BÁSICAS,70324.1
1662,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,31300,Acciones Públicas Relativas A La Salud,12000,SUELDOS DEL GRUPO A-1,665430
1663,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,31300,Acciones Públicas Relativas A La Salud,12001,SUELDOS DEL GRUPO A-2,609911.28
1664,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,31300,Acciones Públicas Relativas A La Salud,12003,SUELDOS DEL GRUPO C-1,164164.56
1665,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,31300,Acciones Públicas Relativas A La Salud,12004,SUELDOS DEL GRUPO C-2,222921
1666,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,31300,Acciones Públicas Relativas A La Salud,12006,TRIENIOS,358850.26
1667,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,31300,Acciones Públicas Relativas A La Salud,12009,OTRAS RETRIBUCIONES BÁSICAS,695988.85
1668,2012,2,Hacienda y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección General de Recursos Humanos,31300,Acciones Públicas Relativas A La Salud,12100,COMPLEMENTO DE DESTINO,846538.32
